id,centroid_id,event_summary,signal_count,sources,categories,regions,has_state,has_trusted,first_seen,last_seen,created_at
5648,2023031,,1,{breaking_defense},{defense_osint},{global},f,f,2026-03-18 13:42:06+00,2026-03-18 13:42:06+00,2026-03-21 21:51:08.240321+00
5647,1270396,,3,{NULL},,{stpetersburg},f,f,2026-03-18 10:00:00+00,2026-03-18 13:45:00+00,2026-03-21 21:51:08.200621+00
5646,1275501,,1,{pravda_en},{ukraine_media},{belarus_north},f,f,2026-03-18 13:46:00+00,2026-03-18 13:46:00+00,2026-03-21 21:51:08.179765+00
5645,1253203,,3,"{tribuna_ee,NULL}",{russian_language_ee},{estonia},f,f,2026-03-17 14:00:10+00,2026-03-18 14:01:34+00,2026-03-21 21:51:08.100864+00
5644,1274303,,1,{postimees_rus},{estonian_media},{global},f,t,2026-03-18 14:04:56+00,2026-03-18 14:04:56+00,2026-03-21 21:51:08.056579+00
5643,2036145,,1,"{""""}","{""""}",{global},f,f,2026-03-18 14:13:32+00,2026-03-18 14:13:32+00,2026-03-21 21:51:07.990714+00
5642,1253204,,2,{NULL},,{latvia},f,f,2026-03-16 16:02:01+00,2026-03-18 14:26:16+00,2026-03-21 21:51:07.843681+00
5641,1274299,,1,{postimees_rus},{estonian_media},{estonia},f,t,2026-03-18 14:28:31+00,2026-03-18 14:28:31+00,2026-03-21 21:51:07.824709+00
5640,1274979,,5,"{err_rus,gazeta_ee,postimees_rus,tribuna_ee,NULL}","{estonian_media,russian_language_ee}",{estonia},f,t,2026-03-18 13:27:05+00,2026-03-18 14:30:19+00,2026-03-21 21:51:07.748755+00
5639,1270390,,1,"{""""}","{""""}",{belarus_north},f,f,2026-03-18 14:45:00+00,2026-03-18 14:45:00+00,2026-03-21 21:51:07.726005+00
5638,1271697,,1,"{""""}","{""""}",{kaliningrad},f,f,2026-03-18 14:45:00+00,2026-03-18 14:45:00+00,2026-03-21 21:51:07.708374+00
5637,1274816,,2,{delfi_lt_rus},{baltic_media},{belarus_north},f,t,2026-03-16 10:38:54+00,2026-03-18 14:57:49+00,2026-03-21 21:51:07.580178+00
5636,1275177,,1,{kommersant},{russian_state},{global},t,f,2026-03-18 14:58:11+00,2026-03-18 14:58:11+00,2026-03-21 21:51:07.560369+00
5635,1275045,,1,{tass_ru},{russian_state},{global},t,f,2026-03-18 14:59:04+00,2026-03-18 14:59:04+00,2026-03-21 21:51:07.508563+00
5634,1275431,,7,{breaking_defense},{defense_osint},{global},f,f,2026-03-12 18:18:44+00,2026-03-18 14:59:37+00,2026-03-21 21:51:07.484918+00
5633,1270389,,1,"{""""}","{""""}",{global},f,f,2026-03-18 15:00:00+00,2026-03-18 15:00:00+00,2026-03-21 21:51:07.436581+00
5632,1270373,,6,{NULL},,{global},f,f,2026-03-13 15:45:00+00,2026-03-18 15:00:00+00,2026-03-21 21:51:07.386036+00
5631,1274811,,1,{delfi_lt_rus},{baltic_media},{lithuania},f,t,2026-03-18 15:00:27+00,2026-03-18 15:00:27+00,2026-03-21 21:51:07.349914+00
5630,1276328,,3,{rt_russian},{ru_state},"{poland,belarus_north}",t,f,2026-03-15 19:00:11+00,2026-03-18 15:02:08+00,2026-03-21 21:51:07.323113+00
5629,1268956,,2,{NULL},,{global},f,f,2026-03-16 07:56:01+00,2026-03-18 15:07:29+00,2026-03-21 21:51:07.258557+00
5628,1275294,,2,{defence_blog},{defense_osint},{global},f,f,2026-03-18 15:09:29+00,2026-03-19 10:53:44+00,2026-03-21 21:51:07.205463+00
5627,2023123,,2,{err_en},{estonian_media},{estonia},f,t,2026-03-18 15:13:00+00,2026-03-18 15:13:00+00,2026-03-21 21:51:07.117234+00
5626,1269011,,2,{NULL},,"{latvia,lithuania,baltic,kaliningrad,estonia}",f,f,2026-03-16 07:01:13+00,2026-03-18 15:13:01+00,2026-03-21 21:51:07.087124+00
5625,1274339,,13,"{dva_majors,err_rus,interfax,kommersant,meduza,postimees_rus,rt_russian,rybar,tass_ru,tribuna_ee,ukrinform}","{estonian_media,ru_proxy,russian_independent,russian_language_ee,russian_state,ru_state,trusted}",{finland},t,t,2026-03-17 00:42:00+00,2026-03-22 06:50:33+00,2026-03-21 21:51:07.064904+00
5624,1274969,,1,{tass_ru},{russian_state},{estonia},t,f,2026-03-18 15:22:05+00,2026-03-18 15:22:05+00,2026-03-21 21:51:07.011152+00
5623,1274345,,10,{15min_lt},{baltic_media},{global},f,t,2026-03-16 11:33:03+00,2026-03-18 15:33:02+00,2026-03-21 21:51:06.84166+00
5622,1308688,,3,{pravda_en},{ukraine_media},{latvia},f,f,2026-03-18 10:07:00+00,2026-03-19 18:57:00+00,2026-03-21 21:51:06.800742+00
5621,1309127,,1,{defence_blog},{defense_osint},{global},f,f,2026-03-18 15:52:14+00,2026-03-18 15:52:14+00,2026-03-21 21:51:06.709732+00
5620,1287047,,2,{NULL},,{global},f,f,2026-03-18 13:33:04+00,2026-03-18 16:00:17+00,2026-03-21 21:51:06.672539+00
5619,1308901,,3,"{kommersant,tass_ru,NULL}",{russian_state},{latvia},t,f,2026-03-13 12:48:47+00,2026-03-18 16:03:06+00,2026-03-21 21:51:06.630474+00
5618,1308873,,4,{tass_ru},{russian_state},{global},t,f,2026-03-16 07:16:18+00,2026-03-18 16:15:00+00,2026-03-21 21:51:06.592035+00
5617,1294993,,1,"{""""}","{""""}",{latvia},f,f,2026-03-18 16:29:01+00,2026-03-18 16:29:01+00,2026-03-21 21:51:06.481039+00
5616,1309126,,2,{defence_blog},{defense_osint},{global},f,f,2026-03-14 10:09:28+00,2026-03-18 16:29:54+00,2026-03-21 21:51:06.425698+00
5615,2023028,,1,{breaking_defense},{defense_osint},{global},f,f,2026-03-18 16:30:00+00,2026-03-18 16:30:00+00,2026-03-21 21:51:06.409611+00
5614,1309123,,1,{defence_blog},{defense_osint},{global},f,f,2026-03-18 16:49:56+00,2026-03-18 16:49:56+00,2026-03-21 21:51:06.256872+00
5613,2022317,,2,{postimees_en},{estonian_media},{estonia},f,t,2026-03-18 16:50:37+00,2026-03-18 16:50:37+00,2026-03-21 21:51:06.213237+00
5612,1302909,,2,"{err_rus,NULL}",{estonian_media},{estonia},f,t,2026-03-18 06:07:00+00,2026-03-18 16:58:01+00,2026-03-21 21:51:06.179272+00
5611,1338122,,3,{NULL},,{pskov},f,f,2026-03-18 13:00:00+00,2026-03-19 04:00:00+00,2026-03-21 21:51:06.160932+00
5610,1302870,,1,"{""""}","{""""}",{lithuania},f,f,2026-03-18 17:05:21+00,2026-03-18 17:05:21+00,2026-03-21 21:51:06.141738+00
5609,2023027,,2,{breaking_defense},{defense_osint},{global},f,f,2026-03-18 17:11:17+00,2026-03-18 17:11:17+00,2026-03-21 21:51:06.088568+00
5608,1309174,,1,{kommersant},{russian_state},{global},t,f,2026-03-18 17:13:19+00,2026-03-18 17:13:19+00,2026-03-21 21:51:06.069577+00
5607,1309167,,1,{interfax},{russian_state},{poland},t,f,2026-03-18 17:30:00+00,2026-03-18 17:30:00+00,2026-03-21 21:51:06.031849+00
5606,1338121,,5,{NULL},,{pskov},f,f,2026-03-17 07:00:00+00,2026-03-18 17:30:00+00,2026-03-21 21:51:06.012846+00
5605,1338120,,10,"{rt_russian,NULL}",{ru_state},{kaliningrad},t,f,2026-03-17 07:13:20+00,2026-03-18 17:45:00+00,2026-03-21 21:51:05.967231+00
5604,1342754,,2,{tass_ru},{russian_state},{global},t,f,2026-03-17 18:02:35+00,2026-03-18 18:10:16+00,2026-03-21 21:51:05.843079+00
5603,1342306,,10,"{err_rus,gazeta_ee,postimees_rus,NULL}","{estonian_media,russian_language_ee}",{estonia},f,t,2026-03-11 03:30:00+00,2026-03-18 18:19:00+00,2026-03-21 21:51:05.749503+00
5602,1342809,,1,{mke_ee},{russian_language_ee},{estonia},f,f,2026-03-18 18:19:30+00,2026-03-18 18:19:30+00,2026-03-21 21:51:05.732448+00
5601,1342739,,1,{tass_ru},{russian_state},{global},t,f,2026-03-18 18:20:27+00,2026-03-18 18:20:27+00,2026-03-21 21:51:05.716049+00
5600,1328908,,1,"{""""}","{""""}","{belarus_north,latvia}",f,f,2026-03-18 18:34:38+00,2026-03-18 18:34:38+00,2026-03-21 21:51:05.662807+00
5599,1338131,,1,"{""""}","{""""}",{stpetersburg},f,f,2026-03-18 18:45:00+00,2026-03-18 18:45:00+00,2026-03-21 21:51:05.530478+00
5598,1338118,,1,"{""""}","{""""}",{kaliningrad},f,f,2026-03-18 18:45:00+00,2026-03-18 18:45:00+00,2026-03-21 21:51:05.51502+00
5597,1343008,,1,{pravda_en},{ukraine_media},{poland},f,f,2026-03-18 19:00:00+00,2026-03-18 19:00:00+00,2026-03-21 21:51:05.434489+00
5596,1338117,,3,{NULL},,{kaliningrad},f,f,2026-03-16 15:00:00+00,2026-03-18 19:00:00+00,2026-03-21 21:51:05.418711+00
5595,1339430,,1,"{""""}","{""""}",{pskov},f,f,2026-03-18 19:15:00+00,2026-03-18 19:15:00+00,2026-03-21 21:51:05.354708+00
5594,1342655,,1,{tass_ru},{russian_state},{belarus_north},t,f,2026-03-18 19:39:22+00,2026-03-18 19:39:22+00,2026-03-21 21:51:05.051346+00
5593,1342858,,3,"{baltictimes,delfi_lt_rus,NULL}",{baltic_media},{global},f,t,2026-03-18 14:48:38+00,2026-03-18 19:50:22.158674+00,2026-03-21 21:51:04.987597+00
5592,1342869,,4,{baltictimes},{baltic_media},"{baltic,latvia}",f,t,2026-03-14 23:15:14.726528+00,2026-03-18 19:50:22.169289+00,2026-03-21 21:51:04.932205+00
5591,1342870,,4,"{baltictimes,bnn}",{baltic_media},"{latvia,baltic}",f,t,2026-03-14 23:15:15.063139+00,2026-03-18 19:50:22.171395+00,2026-03-21 21:51:04.916307+00
5590,1342872,,3,{baltictimes},{baltic_media},"{latvia,baltic}",f,t,2026-03-14 23:15:14.228993+00,2026-03-18 19:50:22.173198+00,2026-03-21 21:51:04.896548+00
5589,1342876,,1,{baltictimes},{baltic_media},{baltic},f,t,2026-03-18 19:50:22.181134+00,2026-03-18 19:50:22.181134+00,2026-03-21 21:51:04.86057+00
5588,1405782,,3,{NULL},,{pskov},f,f,2026-03-17 09:45:00+00,2026-03-18 20:30:00+00,2026-03-21 21:51:04.810071+00
5587,1377719,,1,{tass_ru},{russian_state},{global},t,f,2026-03-18 20:31:47+00,2026-03-18 20:31:47+00,2026-03-21 21:51:04.7935+00
5586,1377022,,1,{ukrinform},{trusted},{global},f,t,2026-03-18 20:45:00+00,2026-03-18 20:45:00+00,2026-03-21 21:51:04.778131+00
5585,1377648,,4,{tass_ru},{russian_state},{global},t,f,2026-03-18 18:23:21+00,2026-03-18 21:23:09+00,2026-03-21 21:51:04.725896+00
5584,1411283,,3,"{tass_ru,NULL}",{russian_state},{global},t,f,2026-03-13 11:06:32+00,2026-03-18 21:51:17+00,2026-03-21 21:51:04.642588+00
5583,1545670,,6,"{meduza,moscowtimes,pravda_en}","{russian_independent,ukraine_media}","{latvia,stpetersburg}",f,t,2026-03-10 11:56:24+00,2026-03-18 22:13:00+00,2026-03-21 21:51:04.587971+00
5582,1405771,,1,"{""""}","{""""}",{kaliningrad},f,f,2026-03-18 22:30:00+00,2026-03-18 22:30:00+00,2026-03-21 21:51:04.549597+00
5581,1405770,,1,"{""""}","{""""}",{kaliningrad},f,f,2026-03-18 22:30:00+00,2026-03-18 22:30:00+00,2026-03-21 21:51:04.512547+00
5580,1405768,,15,{NULL},,{kaliningrad},f,f,2026-03-14 15:30:00+00,2026-03-18 22:30:00+00,2026-03-21 21:51:04.479534+00
5579,1411264,,1,{tass_ru},{russian_state},{global},t,f,2026-03-18 22:35:44+00,2026-03-18 22:35:44+00,2026-03-21 21:51:04.457804+00
5578,1405759,,1,"{""""}","{""""}",{kaliningrad},f,f,2026-03-18 22:45:00+00,2026-03-18 22:45:00+00,2026-03-21 21:51:04.426609+00
5577,1405760,,2,{NULL},,{kaliningrad},f,f,2026-03-17 10:30:00+00,2026-03-18 22:45:00+00,2026-03-21 21:51:04.410345+00
5576,1405763,,1,"{""""}","{""""}",{kaliningrad},f,f,2026-03-18 22:45:00+00,2026-03-18 22:45:00+00,2026-03-21 21:51:04.369052+00
5575,1405773,,2,{NULL},,{pskov},f,f,2026-03-14 03:45:00+00,2026-03-18 23:15:00+00,2026-03-21 21:51:04.342427+00
5574,1405780,,3,{NULL},,{pskov},f,f,2026-03-17 07:15:00+00,2026-03-18 23:15:00+00,2026-03-21 21:51:04.269103+00
5573,1405778,,2,{NULL},,{pskov},f,f,2026-03-18 22:45:00+00,2026-03-18 23:15:00+00,2026-03-21 21:51:04.25371+00
5572,1405774,,3,{NULL},,{pskov},f,f,2026-03-14 03:45:00+00,2026-03-18 23:15:00+00,2026-03-21 21:51:04.23731+00
5571,1579752,,1,{pravda_en},{ukraine_media},{estonia},f,f,2026-03-19 01:01:00+00,2026-03-19 01:01:00+00,2026-03-21 21:51:04.035909+00
5570,1444766,,2,"{colonel_cassad,kommersant}","{ru_proxy,russian_state}",{latvia},t,f,2026-03-19 01:04:17+00,2026-03-22 23:14:22+00,2026-03-21 21:51:04.02066+00
5569,1444764,,15,"{interfax,kommersant,rt_russian,tass_ru,NULL}","{russian_state,ru_state}",{global},t,f,2026-03-13 03:07:56+00,2026-03-19 01:16:33+00,2026-03-21 21:51:03.982762+00
5568,1444558,,3,"{15min_lt,rt_russian,NULL}","{baltic_media,russian_state,ru_state}",{lithuania},t,t,2026-03-11 09:41:11+00,2026-03-19 01:32:40+00,2026-03-21 21:51:03.945796+00
5567,1478420,,11,"{rt_russian,NULL}","{russian_state,ru_state}",{global},t,f,2026-03-14 03:28:40+00,2026-03-20 08:51:39+00,2026-03-21 21:51:03.928564+00
5566,1478322,,2,{tass_ru},{russian_state},{global},t,f,2026-03-18 07:17:07+00,2026-03-19 02:15:49+00,2026-03-21 21:51:03.893421+00
5565,1473127,,1,"{""""}","{""""}",{kaliningrad},f,f,2026-03-19 02:30:00+00,2026-03-19 02:30:00+00,2026-03-21 21:51:03.804185+00
5564,1474434,,4,{NULL},,{pskov},f,f,2026-03-18 07:45:00+00,2026-03-19 02:30:00+00,2026-03-21 21:51:03.789418+00
5563,1478413,,3,{rt_russian},{ru_state},{global},t,f,2026-03-18 15:27:19+00,2026-03-19 02:42:51+00,2026-03-21 21:51:03.77483+00
5562,1473125,,1,"{""""}","{""""}",{kaliningrad},f,f,2026-03-19 03:00:00+00,2026-03-19 03:00:00+00,2026-03-21 21:51:03.72617+00
5561,1473132,,1,"{""""}","{""""}",{belarus_north},f,f,2026-03-19 03:00:00+00,2026-03-19 03:00:00+00,2026-03-21 21:51:03.634406+00
5560,1473133,,2,{NULL},,{murmansk},f,f,2026-03-17 11:15:00+00,2026-03-19 03:15:00+00,2026-03-21 21:51:03.618161+00
5559,1473120,,3,{NULL},,{kaliningrad},f,f,2026-03-18 11:00:00+00,2026-03-19 03:15:00+00,2026-03-21 21:51:03.586217+00
5558,1473121,,5,{NULL},,{kaliningrad},f,f,2026-03-16 23:00:00+00,2026-03-19 03:15:00+00,2026-03-21 21:51:03.568294+00
5557,1510706,,1,{postimees_rus},{estonian_media},{estonia},f,t,2026-03-19 04:00:00+00,2026-03-19 04:00:00+00,2026-03-21 21:51:03.42281+00
5556,1511433,,1,{delfi_lt_rus},{baltic_media},{lithuania},f,t,2026-03-19 04:00:30+00,2026-03-19 04:00:30+00,2026-03-21 21:51:03.407161+00
5555,1511448,,4,"{kommersant,rt_russian,tass_ru}","{russian_state,ru_state}",{global},t,f,2026-03-18 22:21:46+00,2026-03-22 13:46:16+00,2026-03-21 21:51:03.36646+00
5554,1511432,,13,"{interfax,kommersant,rt_russian,tass_ru,NULL}","{russian_state,ru_state}",{global},t,f,2026-03-09 01:28:29+00,2026-03-19 04:35:31+00,2026-03-21 21:51:03.323394+00
5553,1511344,,6,"{rt_russian,tass_ru}","{russian_state,ru_state}",{global},t,f,2026-03-16 04:05:42+00,2026-03-19 05:13:52+00,2026-03-21 21:51:03.238108+00
5552,1511162,,1,{lsm_rus},{baltic_media},{latvia},f,t,2026-03-19 05:38:00+00,2026-03-19 05:38:00+00,2026-03-21 21:51:03.150199+00
5551,1544697,,3,"{lsm_en,lsm_rus}",{baltic_media},{latvia},f,t,2026-03-18 18:43:00+00,2026-03-19 05:51:28+00,2026-03-21 21:51:03.091066+00
5550,1545650,,13,"{pravda_en,suspilne_news,ukrinform}","{trusted,ukraine_media}",{murmansk},f,t,2026-03-15 19:28:00+00,2026-03-22 21:55:34+00,2026-03-21 21:51:03.077177+00
5549,1546354,,3,"{err_rus,tass_ru}","{estonian_media,russian_state}",{global},t,t,2026-03-18 18:43:00+00,2026-03-19 06:10:00+00,2026-03-21 21:51:03.014369+00
5548,1544643,,5,{bnn},{baltic_media},{latvia},f,t,2026-03-11 06:20:20+00,2026-03-19 06:22:04+00,2026-03-21 21:51:02.982649+00
5547,1544695,,2,{lsm_en},{baltic_media},{latvia},f,t,2026-03-19 06:36:17+00,2026-03-19 06:36:17+00,2026-03-21 21:51:02.910026+00
5546,1544629,,5,"{interfax,kommersant,tass_ru,NULL}",{russian_state},{global},t,f,2026-03-12 14:53:39+00,2026-03-19 06:37:00+00,2026-03-21 21:51:02.891107+00
5545,1540533,,2,{NULL},,{kaliningrad},f,f,2026-03-18 22:30:00+00,2026-03-19 06:45:00+00,2026-03-21 21:51:02.780249+00
5544,1545624,,2,"{pravda_en,tass_ru}","{russian_state,ukraine_media}",{belarus_north},t,f,2026-03-18 11:21:06+00,2026-03-19 06:51:00+00,2026-03-21 21:51:02.694518+00
5543,1540541,,10,{NULL},,{pskov},f,f,2026-03-17 07:15:00+00,2026-03-19 07:00:00+00,2026-03-21 21:51:02.678758+00
5542,1540548,,4,{NULL},,{pskov},f,f,2026-03-12 23:00:00+00,2026-03-19 07:00:00+00,2026-03-21 21:51:02.649555+00
5541,1540546,,8,{NULL},,{pskov},f,f,2026-03-16 19:15:00+00,2026-03-19 07:00:00+00,2026-03-21 21:51:02.634426+00
5540,1540549,,3,{NULL},,{pskov},f,f,2026-03-16 07:15:00+00,2026-03-19 07:00:00+00,2026-03-21 21:51:02.619045+00
5539,1540545,,1,"{""""}","{""""}",{pskov},f,f,2026-03-19 07:00:00+00,2026-03-19 07:00:00+00,2026-03-21 21:51:02.588943+00
5538,1546348,,2,{err_rus},{estonian_media},{estonia},f,t,2026-03-16 15:52:00+00,2026-03-19 07:09:00+00,2026-03-21 21:51:02.495464+00
5537,1549179,,6,"{bnn,err_en,err_rus,tribuna_ee,NULL}","{baltic_media,estonian_media,russian_language_ee}",{global},f,t,2026-03-18 10:36:00+00,2026-03-19 07:39:58+00,2026-03-21 21:51:02.314262+00
5536,1545847,,4,"{baltictimes,lsm_rus,mke_ee,postimees_rus}","{baltic_media,estonian_media,russian_language_ee}","{estonia,belarus_north,latvia,lithuania,baltic}",f,t,2026-03-18 15:51:45+00,2026-03-19 07:45:59+00,2026-03-21 21:51:02.28256+00
5535,1579060,,2,"{interfax,kommersant}",{russian_state},{global},t,f,2026-03-19 07:18:00+00,2026-03-19 07:50:18+00,2026-03-21 21:51:02.267653+00
5534,1549235,,1,"{""""}","{""""}",{lithuania},f,f,2026-03-19 07:55:49+00,2026-03-19 07:55:49+00,2026-03-21 21:51:02.250462+00
5533,1579837,,4,"{pravda_en,rt_russian,ukrinform}","{ru_state,trusted,ukraine_media}",{latvia},t,t,2026-03-18 18:26:00+00,2026-03-19 08:00:00+00,2026-03-21 21:51:02.208924+00
5532,1578568,,1,{bnn},{baltic_media},{global},f,t,2026-03-19 08:00:29+00,2026-03-19 08:00:29+00,2026-03-21 21:51:02.194873+00
5531,2022466,,2,{lsm_en},{baltic_media},{latvia},f,t,2026-03-19 08:06:01+00,2026-03-19 08:06:01+00,2026-03-21 21:51:02.16504+00
5530,1579053,,1,{kommersant},{russian_state},{global},t,f,2026-03-19 08:16:25+00,2026-03-19 08:16:25+00,2026-03-21 21:51:02.149678+00
5529,1557142,,3,"{interfax,kommersant,NULL}",{russian_state},{latvia},t,f,2026-03-16 19:09:00+00,2026-03-19 08:22:01+00,2026-03-21 21:51:02.114305+00
5528,1579687,,5,"{err_rus,tribuna_ee,NULL}","{estonian_media,russian_language_ee}",{estonia},f,t,2026-03-12 11:38:06+00,2026-03-19 08:30:28+00,2026-03-21 21:51:02.014366+00
5527,1565085,,1,"{""""}","{""""}","{baltic,kaliningrad,estonia}",f,f,2026-03-19 08:33:06+00,2026-03-19 08:33:06+00,2026-03-21 21:51:02.000711+00
5526,1578951,,4,"{kommersant,meduza,tass_ru,NULL}","{russian_independent,russian_state}",{global},t,t,2026-03-14 17:55:08+00,2026-03-19 08:45:16+00,2026-03-21 21:51:01.90004+00
5525,1578767,,3,{delfi_lt_rus},{baltic_media},{lithuania},f,t,2026-03-16 12:40:22+00,2026-03-19 08:54:16+00,2026-03-21 21:51:01.825524+00
5524,1580159,,5,"{err_en,mke_ee,NULL}","{estonian_media,russian_language_ee}",{estonia},f,t,2026-03-10 05:06:28+00,2026-03-19 09:00:49+00,2026-03-21 21:51:01.75746+00
5523,1572912,,1,"{""""}","{""""}",{lithuania},f,f,2026-03-19 09:02:19+00,2026-03-19 09:02:19+00,2026-03-21 21:51:01.725093+00
5522,2022464,,2,{lsm_en},{baltic_media},{latvia},f,t,2026-03-19 09:07:15+00,2026-03-19 09:07:15+00,2026-03-21 21:51:01.687308+00
5521,1578670,,3,{lsm_rus},{baltic_media},{global},f,t,2026-03-19 07:19:24+00,2026-03-19 09:08:00+00,2026-03-21 21:51:01.663641+00
5520,1572896,,3,"{postimees_rus,NULL}",{estonian_media},{global},f,t,2026-03-08 16:03:00+00,2026-03-19 09:09:58+00,2026-03-21 21:51:01.647359+00
5519,2023112,,5,"{err_en,err_rus,postimees_rus}",{estonian_media},{estonia},f,t,2026-03-17 12:02:00+00,2026-03-19 09:12:00+00,2026-03-21 21:51:01.611444+00
5518,1578206,,2,{bellingcat},{counter_disinfo},{global},f,t,2026-03-19 09:24:54+00,2026-03-19 09:24:54+00,2026-03-21 21:51:01.56763+00
5517,1582980,,1,"{""""}","{""""}",{lithuania},f,f,2026-03-19 09:31:01+00,2026-03-19 09:31:01+00,2026-03-21 21:51:01.534814+00
5516,1578854,,1,{tass_ru},{russian_state},{latvia},t,f,2026-03-19 09:32:47+00,2026-03-19 09:32:47+00,2026-03-21 21:51:01.520783+00
5515,1578177,,1,{15min_lt},{baltic_media},{lithuania},f,t,2026-03-19 09:39:03+00,2026-03-19 09:39:03+00,2026-03-21 21:51:01.422565+00
5514,1613640,,3,{ukrinform},{trusted},{belarus_north},f,t,2026-03-16 23:25:00+00,2026-03-19 09:40:00+00,2026-03-21 21:51:01.406845+00
5513,1579672,,4,"{err_en,postimees_rus}",{estonian_media},{estonia},f,t,2026-03-18 14:26:00+00,2026-03-19 09:47:00+00,2026-03-21 21:51:01.346115+00
5512,1612029,,1,{postimees_rus},{estonian_media},{latvia},f,t,2026-03-19 10:12:09+00,2026-03-19 10:12:09+00,2026-03-21 21:51:01.110163+00
5511,1608057,,3,"{defence_blog,NULL}",{defense_osint},{kaliningrad},f,f,2026-03-16 12:57:37+00,2026-03-19 10:15:00+00,2026-03-21 21:51:01.061854+00
5510,1608054,,7,{NULL},,{kaliningrad},f,f,2026-03-17 15:00:00+00,2026-03-19 10:15:00+00,2026-03-21 21:51:01.046075+00
5509,1608056,,2,{NULL},,{kaliningrad},f,f,2026-03-16 07:00:00+00,2026-03-19 10:15:00+00,2026-03-21 21:51:01.029065+00
5508,1608055,,7,{NULL},,{kaliningrad},f,f,2026-03-16 15:15:00+00,2026-03-19 10:15:00+00,2026-03-21 21:51:00.989606+00
5507,1612742,,1,{meduza},{russian_independent},{global},f,f,2026-03-19 10:34:26+00,2026-03-19 10:34:26+00,2026-03-21 21:51:00.975529+00
5506,1598731,,3,"{postimees_rus,NULL}",{estonian_media},{global},f,t,2026-03-17 05:48:00+00,2026-03-19 10:34:58+00,2026-03-21 21:51:00.959419+00
5505,1612024,,1,{postimees_rus},{estonian_media},"{estonia,finland}",f,t,2026-03-19 10:39:00+00,2026-03-19 10:39:00+00,2026-03-21 21:51:00.913216+00
5504,1612412,,1,{lsm_rus},{baltic_media},"{baltic,latvia}",f,t,2026-03-19 10:42:00+00,2026-03-19 10:42:00+00,2026-03-21 21:51:00.881746+00
5503,1612126,,1,{err_rus},{estonian_media},{estonia},f,t,2026-03-19 10:49:00+00,2026-03-19 10:49:00+00,2026-03-21 21:51:00.79336+00
5502,1612707,,1,{tass_ru},{russian_state},{global},t,f,2026-03-19 10:50:04+00,2026-03-19 10:50:04+00,2026-03-21 21:51:00.776199+00
5501,1612049,,2,{15min_lt},{baltic_media},{global},f,t,2026-03-18 03:47:02+00,2026-03-19 10:54:04+00,2026-03-21 21:51:00.743891+00
5500,1612690,,1,{tass_ru},{russian_state},{global},t,f,2026-03-19 11:02:35+00,2026-03-19 11:02:35+00,2026-03-21 21:51:00.605208+00
5499,1612913,,2,"{kommersant,rt_russian}",{russian_state},{global},t,f,2026-03-19 11:04:29+00,2026-03-23 04:42:11+00,2026-03-21 21:51:00.569723+00
5498,1612047,,1,{15min_lt},{baltic_media},{lithuania},f,t,2026-03-19 11:05:05+00,2026-03-19 11:05:05+00,2026-03-21 21:51:00.554787+00
5497,1612635,,3,{rt_russian},{ru_state},{belarus_north},t,f,2026-03-17 10:06:42+00,2026-03-19 11:06:49+00,2026-03-21 21:51:00.538118+00
5496,1612912,"A Polish court approved the extradition of Russian archaeologist Alexander Butyagin to Ukraine, where he is wanted for conducting illegal excavations in Russian-occupied Crimea. The decision can be appealed, and the final decision rests with the Polish justice minister.",15,"{err_rus,kommersant,notesfrompoland,pravda_en,rt_russian,tass_ru,ukrinform}","{estonian_media,polish_media,russian_state,ru_state,trusted,ukraine_media}",{poland},t,t,2026-03-18 09:38:07+00,2026-03-19 11:06:59+00,2026-03-21 21:51:00.521694+00
5495,1606709,,2,{NULL},,{lithuania},f,f,2026-03-16 13:01:01+00,2026-03-19 11:07:01+00,2026-03-21 21:51:00.505607+00
5494,1613378,,3,"{err_en,NULL}","{estonian_media,russian_language_ee}",{estonia},f,t,2026-03-13 06:00:47+00,2026-03-19 11:13:00+00,2026-03-21 21:51:00.44018+00
5493,1608066,,4,{NULL},,{stpetersburg},f,f,2026-03-14 03:00:00+00,2026-03-19 11:15:00+00,2026-03-21 21:51:00.424482+00
5492,1608082,,11,{NULL},,{murmansk},f,f,2026-03-17 11:15:00+00,2026-03-19 11:15:00+00,2026-03-21 21:51:00.408527+00
5491,1612667,,1,{tass_ru},{russian_state},{global},t,f,2026-03-19 11:15:09+00,2026-03-19 11:15:09+00,2026-03-21 21:51:00.365956+00
5490,1613370,,2,{err_en},{estonian_media},{estonia},f,t,2026-03-19 11:19:00+00,2026-03-19 11:19:00+00,2026-03-21 21:51:00.309691+00
5489,1612043,,5,{15min_lt},{baltic_media},{global},f,t,2026-03-16 09:49:19+00,2026-03-19 11:21:51+00,2026-03-21 21:51:00.279356+00
5488,1612933,,1,{interfax},{russian_state},{global},t,f,2026-03-19 11:23:00+00,2026-03-19 11:23:00+00,2026-03-21 21:51:00.26446+00
5487,1612618,,5,{rt_russian},{ru_state},{estonia},t,f,2026-03-16 07:02:13+00,2026-03-19 11:27:37+00,2026-03-21 21:51:00.232571+00
5486,1612629,,2,"{readovkanews,tass_ru}","{ru_proxy,russian_state}",{global},t,f,2026-03-19 11:29:42+00,2026-03-20 14:25:01+00,2026-03-21 21:51:00.20019+00
5485,2023026,,2,{breaking_defense},{defense_osint},{global},f,f,2026-03-19 11:30:00+00,2026-03-19 11:30:00+00,2026-03-21 21:51:00.182512+00
